UID,Item,Type,Sub-type,Slots,Vendor Price,Market Price,Max,Current,Notes
df4eca2e-79fa-4780-afe9-78e9b226fb07,"5.45x39mm PPBS gs ""Igolnik"" (PPBS)",Ammo,545x39 ammo,1,315,562,0,0,Can't be traded on market.
a5a1ea7d-d04e-46a0-961d-5f863fcc5c10,5.45x39mm BS gs (BS),Ammo,545x39 ammo,1,213,380,999,0,Can't be traded on market.
180f4fa5-db47-4b7b-abd2-201ca410abfc,5.45x39mm BT gs (BT),Ammo,545x39 ammo,1,134,614,999,0,
5abfc01b-68c5-4183-9cc1-c98c53836d6f,5.45x39mm BP gs (BP),Ammo,545x39 ammo,1,72,491,999,0,
8807502b-36b8-43af-bf3e-c60b73a99fbe,5.45x39mm PP gs (PP),Ammo,545x39 ammo,1,60,330,0,0,
6c43dd7a-bccd-4ea6-8a78-907da429b3a0,5.45x39mm SP (SP),Ammo,545x39 ammo,1,34,148,0,0,
3d2e0874-58fc-4c86-8192-f454fd8e0e4a,5.45x39mm PS gs (PS),Ammo,545x39 ammo,1,41,143,0,0,
2ae28fc4-e29e-40f2-96d9-42997b957d4b,5.45x39mm US gs (US),Ammo,545x39 ammo,1,44,189,0,0,
0ebb1efe-e4a9-46cf-95f7-18bd73fb5e97,5.45x39mm FMJ (FMJ),Ammo,545x39 ammo,1,20,773,0,0,
a7a5a5df-4f49-4223-acc8-e5f622fe62ff,5.45x39mm HP (HP),Ammo,545x39 ammo,1,38,164,0,0,
135f37c4-db0c-484d-8527-9d50ec50edf2,5.45x39mm T gs (T),Ammo,545x39 ammo,1,22,127,0,0,
896954c0-1a01-44a8-b817-18d39173d933,5.45x39mm PRS gs (PRS),Ammo,545x39 ammo,1,26,47,0,0,
0b221685-12b2-4107-ab1d-8bb7c6516f67,5.45x39mm 7N40 (7N40),Ammo,545x39 ammo,1,224,400,999,0,Can't be traded on market.
576e0009-d49a-48d0-b657-8a3fd2f86c4c,5.45x39mm T gs ammo pack (30 pcs) (T),Ammo_boxes,545x39 ammo,1,560,"1,192",,0,
d16deaae-9f76-4ca3-be0e-497c8bf65509,5.45x39mm PS gs ammo pack (120 pcs) (PS),Ammo_boxes,545x39 ammo,2,560,"17,700",,0,
0ef5c8a7-9c6c-43cc-adbc-bffeae068572,5.45x39mm US gs ammo pack (30 pcs) (US),Ammo_boxes,545x39 ammo,1,560,"1,000",,0,
d416ddf8-7a62-448c-972b-1d3e12b80298,5.45x39mm FMJ ammo pack (30 pcs) (FMJ),Ammo_boxes,545x39 ammo,1,560,"1,000",,0,
764c8e41-1825-4c38-8226-2da04494f65d,5.45x39mm HP ammo pack (30 pcs) (HP),Ammo_boxes,545x39 ammo,1,560,"3,588",,0,
0eb2aa86-995d-485a-a492-5c9668606598,5.45x39mm T gs ammo pack (120 pcs) (T),Ammo_boxes,545x39 ammo,2,560,"21,833",,0,
ca5e5d83-3219-48ac-af0c-b2d2358d2348,5.45x39mm SP ammo pack (30 pcs) (SP),Ammo_boxes,545x39 ammo,1,560,"1,000",,0,
692e9c48-f5dc-437e-af04-210c3b34b16f,5.45x39mm BP gs ammo pack (120 pcs) (BP),Ammo_boxes,545x39 ammo,2,560,"67,500",,0,
b41b5688-009d-4566-a1ec-2a6ec0d6c904,5.45x39mm BS gs ammo pack (120 pcs) (BS),Ammo_boxes,545x39 ammo,2,560,"1,000",,0,
1bfe0b29-ae6b-421d-867e-4a6251176712,5.45x39mm BP gs ammo pack (120 pcs) damaged (BP),Ammo_boxes,545x39 ammo,2,560,"67,968",,0,
4116bf23-e87a-42ac-8d1c-27d9800c898f,5.45x39mm BS gs ammo pack (120 pcs) damaged (BS gs),Ammo_boxes,545x39 ammo,2,560,"1,000",,0,
3d46b3d8-8767-491b-9c83-cd8a9da3dbc1,5.45x39mm T gs ammo pack (120 pcs) damaged (T),Ammo_boxes,545x39 ammo,2,560,"1,000",,0,
a2f109cb-8e2d-4c4d-8545-2d5ff7a02558,5.45x39mm BT gs ammo pack (120 pcs) damaged (BT gs),Ammo_boxes,545x39 ammo,2,560,"100,875",,0,
df7abdf3-3d32-46c5-a7c5-21d8fc0b2c9c,5.45x39mm PRS gs ammo pack (120 pcs) damaged (PRS),Ammo_boxes,545x39 ammo,2,560,"7,449",,0,
649f4ba0-c84a-4af7-b777-b0c44874ba74,5.45x39mm PP gs ammo pack (120 pcs) damaged (PP),Ammo_boxes,545x39 ammo,2,560,"36,800",,0,
c8f4081c-25fd-4b3d-a6d4-af8bdf77556e,5.45x39mm PS gs ammo pack (120 pcs) damaged (PS),Ammo_boxes,545x39 ammo,2,560,"15,000",,0,
ff201e6e-6f0d-477e-b214-6c57bba5cbda,5.45x39mm US gs ammo pack (120 pcs) damaged (US),Ammo_boxes,545x39 ammo,2,560,"16,667",,0,
a1a42428-ca35-485c-bfc8-30bba31cf309,5.45x39mm BT gs ammo pack (120 pcs) (BT),Ammo_boxes,545x39 ammo,2,560,"115,481",,0,
2fb9fe2b-c52b-45fe-ac78-3cbfac9e322f,5.45x39mm PP gs ammo pack (120 pcs) (PP),Ammo_boxes,545x39 ammo,2,560,"21,000",,0,
8507c030-967d-4824-a6da-fd7a8c632069,5.45x39mm PRS gs ammo pack (120 pcs) (PRS),Ammo_boxes,545x39 ammo,2,560,"7,740",,0,
52961ee1-6f9e-4d5a-8f23-ec4a580c7cc6,5.45x39mm US gs ammo pack (120 pcs) (US),Ammo_boxes,545x39 ammo,2,560,"16,851",,0,
95800b99-15b7-412a-a18b-51a3a3d0d2cb,"5.45x39mm PPBS gs ""Igolnik"" ammo pack (30 pcs) (PPBS)",Ammo_boxes,545x39 ammo,1,560,"2,420",,0,
74c54110-df02-41dc-a5ab-3fb50bddd64d,5.45x39mm PP gs ammo pack (30 pcs) (PP),Ammo_boxes,545x39 ammo,1,560,"1,000",,0,
785a8a2c-5a41-4739-9930-2cfa482b9952,5.45x39mm PRS gs ammo pack (30 pcs) (PRS),Ammo_boxes,545x39 ammo,1,560,"5,190",,0,
ffd5ad66-d740-47cd-90c5-15faa40fff9f,5.45x39mm PS gs ammo pack (30 pcs) (PS),Ammo_boxes,545x39 ammo,1,560,"1,000",,0,
38547dcd-ec0b-45e7-8074-2253e1bbf7dc,5.45x39mm BP gs ammo pack (30 pcs) (BP),Ammo_boxes,545x39 ammo,1,560,"24,988",,0,
662f504e-88d4-448d-ade1-ae337ae08877,5.45x39mm BT gs ammo pack (30 pcs) (BT),Ammo_boxes,545x39 ammo,1,560,"61,500",,0,
36bf979c-25f2-4bb4-9e44-36085d814221,5.45x39mm BS gs ammo pack (30 pcs) (BS),Ammo_boxes,545x39 ammo,1,560,"1,000",,0,
79da7191-3bd2-4b6d-a02c-607ed02c2aff,5.56x45mm M995 (M995),Ammo,556x45 ammo,1,193,345,0,0,Can't be traded on market.
02882c19-a33d-4b48-b00a-2bf390ea8606,5.56x45mm M856A1 (M856A1),Ammo,556x45 ammo,1,102,182,999,0,Can't be traded on market.
6116ff23-0ce6-4ce3-8baa-98f3535b7ffd,5.56x45mm M855A1 (M855A1),Ammo,556x45 ammo,1,80,142,999,0,Can't be traded on market.
cdec0187-d523-4792-9e56-df7797dddf29,5.56x45mm Warmageddon (Warmage),Ammo,556x45 ammo,1,87,186,0,0,
8b190ab8-d8ec-4f87-b5bf-a25c9f97ef10,5.56x45mm M855 (M855),Ammo,556x45 ammo,1,62,364,0,0,
16f48139-ba69-4bd3-b605-03127bde55ec,5.56x45mm MK 255 Mod 0 (RRLP) (RRLP),Ammo,556x45 ammo,1,76,237,0,0,
e91baad5-1ce4-41e5-a5ab-6824d6af6319,5.56x45mm M856 (M856),Ammo,556x45 ammo,1,72,278,0,0,
b46ebbff-c9fc-43b8-809e-37893d004960,5.56x45mm FMJ (FMJ),Ammo,556x45 ammo,1,48,119,0,0,
0c7cd2a9-45cf-40ea-a328-581a8e18749d,5.56x45mm HP (HP),Ammo,556x45 ammo,1,32,176,0,0,
d2084fcd-f8c6-409d-b129-d62f3f76638f,5.56x45mm MK 318 Mod 0 (SOST) (SOST),Ammo,556x45 ammo,1,101,497,0,0,
1dc7d29d-bc76-4f05-ac71-7b905b238909,5.56x45mm SSA AP (SSA AP),Ammo,556x45 ammo,1,339,605,999,0,Can't be traded on market.
949b7bfb-4cd8-46fd-ae25-404c5319a368,5.56x45mm Warmageddon ammo pack (20 pcs) (Warmage),Ammo_boxes,556x45 ammo,1,560,"1,473",,0,
5da90c19-9ab3-49a8-bc69-322d12b3e7de,AK 7.62x39 X Products X-47 50-round drum magazine (X-47 7.62),Magazines,,2,"16,632","29,700",,0,
dbfd9ace-a227-4afe-b6e4-05f097e5c224,Mosin Rifle 7.62x54R ProMag Archangel OPFOR 10-round magazine (AA762R 02),Magazines,,1,"3,432","34,661",,0,
d8195cb1-e61a-43eb-b539-6235d9496e6b,5.56x45 Magpul PMAG D-60 STANAG 60-round magazine (PMAG D60),Magazines,High cap magazine,2,"8,631","12,000",0,0,Can't be traded on market.
cd3cb4f3-7e81-49b8-b94a-2768d82ba557,9x39 SR3M.130 30-round magazine (SR3M.130),Magazines,High cap magazine,2,"11,211","41,672",0,0,
c908e495-4729-4fd1-81db-a3bc656bcbff,5.56x45 SureFire MAG5-100 STANAG 100-round magazine (MAG5-100),Magazines,High cap magazine,3,"21,143","42,714",0,0,
d9866bee-ed72-4460-9ac1-1040a4a9e2ff,HK MP5 9x19 X Products X-5 50-round drum magazine (X-5 MP5),Magazines,,2,"7,810","20,936",,0,
db1ecc24-14c6-431c-bdec-59a50c0ee8a2,5.56x45 SureFire MAG5-60 STANAG 60-round magazine (MAG5-60),Magazines,High cap magazine,2,"12,743","35,350",0,0,
67732804-e638-4b49-9403-9cd11b9549b7,MPX 9x19 F5 MFG 50-round drum magazine (MPX Drum),Magazines,High cap magazine,2,"7,896","30,706",0,0,
ff58f9f4-0012-4f25-93ee-d6479335ef00,SKS 7.62x39 ProMag AALVX 35-round magazine (SKS AALVX),Magazines,,2,"9,346","19,866",,0,
88cadad8-ca79-4806-9762-1840ad286f55,ASh-12 12.7x55 20-round magazine (ASh-12),Magazines,Med cap magazine,2,"9,296","39,761",6,0,
38ee0fb0-095c-4d6f-9070-206627c70a02,AK-74 5.45x39 6L31 60-round magazine (6L31),Magazines,,2,"10,259","24,142",,0,
68921afc-dc9e-4cd3-a9c8-3dc8a89e66dd,PM 9x18PM 84-round makeshift drum magazine (PM drum),Magazines,,2,"9,650","50,196",,0,
7f1a0a48-33ad-4910-acc4-8ad7afecfaf4,FN Five-seveN 5.7x28 20-round magazine (5-7),Magazines,Med cap magazine,1,"2,050","17,212",0,0,
fb979641-3e84-42a6-bec3-4afce06f26ca,M14 7.62x51 X Products X-14 50-round drum magazine (X-14 7.62),Magazines,High cap magazine,2,"10,528","31,776",0,0,
cb9f6eef-068c-40b4-a438-802f57e6fcd8,SA-58/FAL 7.62x51 X Products X-FAL 50-round drum magazine (X-FAL),Magazines,High cap magazine,2,"14,725","18,258",0,0,
b4f6e39d-34f3-4249-a026-38c025af1bfd,SOK-12 12/76 MaxRounds Powermag 20-round magazine (Powermag),Magazines,Med cap magazine,4,"14,000","46,674",0,0,
76b3930c-4861-41f6-9669-14e04b98b734,HK MP7 4.6x30 40-round magazine (MP7),Magazines,,2,"6,800","69,359",,0,
c7392e7c-32f6-435e-b8d5-714bf8a6992f,FN P90 5.7x28 50-round magazine (P90),Magazines,,2,"5,880","30,672",,0,
d0fab2e8-09bf-45f4-8242-f08c5ab97544,SVD 7.62x54R 20-round magazine (SVD),Magazines,,2,"5,533","23,686",,0,
f51dfd9c-5003-4510-9ea0-c9756abe5b21,KAC 7.62x51 10-round steel magazine (KAC 7.62),Magazines,,1,"1,008","11,261",,0,
f64e2679-eeef-4422-969f-ebde60d6f834,Remington M700 7.62x51 ProMag AA-70 10-round magazine (AA-70),Magazines,,1,"2,430","25,756",,0,
5d252861-f43c-47b7-b115-2b2681ea1aaa,AK 7.62x39 ProMag AK-A-16 73-round drum magazine (AK-A-16),Magazines,,4,"23,296","41,600",,0,
06a504db-6a69-494d-9d72-3b8212636c0c,MP9 9x19 15-round magazine (MP9),Magazines,,1,952,"23,000",,0,
3e30e7b2-b104-4279-afdc-3e66806d53a9,"VPO-101 ""Vepr-Hunter"" 7.62x51 10-round magazine (VPO101)",Magazines,Med cap magazine,1,"2,156","10,594",0,0,
f944ed05-d4e5-45e6-b182-ca56c8a4af45,DVL-10 7.62x51 10-round magazine (DVL-10),Magazines,,1,"2,516","14,970",,0,
12d4bd23-1a27-41c0-8cf2-be42713a152b,RPK-16 5.45x39 95-round drum magazine (RPK-16 drum),Magazines,High cap magazine,4,"19,936","23,403",0,0,
65b9b5af-e16b-4e9b-8a89-3fc16852d9e7,MP9 9x19 20-round magazine (MP9),Magazines,,1,"1,092","16,850",,0,
60e75ea2-da4d-485f-87f5-79e187d2d8c5,HK MP7 4.6x30 20-round magazine (MP7),Magazines,,1,"2,255","10,663",,0,
3712e980-5530-49aa-82c4-1540e1d94be3,M870 12ga 4-shell magazine (M870x4),Magazines,Low cap magazine,1,577,"13,087",,0,
67e18859-6f5b-4667-a1f3-4815beb0b343,HK MP5 9x19 20-round magazine (MP5),Magazines,,1,"1,736","10,500",,0,
b9ff6313-b2b4-4b02-9a89-6a8e722708de,Remington M700 7.62x51 ProMag AA-70 20-round magazine (AA-70),Magazines,Med cap magazine,2,"3,494","26,443",0,0,
05c099eb-e5ce-4665-a5e1-41fdfc8ebd97,M14 7.62x51 30-round magazine (M14),Magazines,,2,"3,249","30,912",,0,
fb89fc29-058a-4cc7-8ab0-b9c396733c02,SV-98 7.62x54R polymer 10-round magazine (SV98 poly),Magazines,,1,"2,184","7,631",,0,
0fd62cdc-0c5c-479e-90be-e4f49206fe4a,P226 9x19 20-round extended magazine (P226),Magazines,,1,"1,646","24,378",,0,
8446457f-bc60-4a6f-9474-7a8b396b5a1e,AK 7.62x39 Molot 75-round drum magazine (Molot),Magazines,High cap magazine,4,"16,240","27,438",0,0,
a07797df-3993-4b62-96e5-178a9598e188,SVD 7.62x54R 10-round magazine (SVD),Magazines,,1,"2,100","8,689",,0,
d4ff800e-2a55-4d06-9c77-47a9accaa27b,5.56x45 HK 30 STANAG polymer 30-round magazine (HK poly),Magazines,,2,"2,243","22,758",,0,
63d0ce17-adda-4ee8-8486-7e484c8f4502,Glock 9x19 SGM Tactical 50-round drum magazine (G SGMT),Magazines,High cap magazine,2,"4,850","20,675",0,0,
d863cfc6-4727-4e7f-a94e-c443bf000cbc,ASh-12 12.7x55 10-round magazine (ASh-12),Magazines,Med cap magazine,2,"3,696","29,560",0,0,
01e796ea-de1d-4384-a641-c16719b0b983,7.62x51 Magpul PMAG 20 SR-LR GEN M3 20-round magazine (PMAG 7.62),Magazines,Med cap magazine,2,"1,810","26,505",0,0,
b2dd562b-695e-4e69-b91b-84df851961f2,Remington M700 7.62x51 MDT AICS 12-round magazine (M700 AICS),Magazines,Med cap magazine,2,"3,136","22,710",0,0,
fa0ea04f-2826-4c02-86a3-38fce92c384b,SLR-106/AK 5.56x45 Circle 10 30-round magazine (C-10 AK),Magazines,,2,"1,344","21,681",,0,
d0bbf272-61c8-4940-b420-033472fea9c3,VSS 9x39 6L25 20-round magazine (6L25),Magazines,,2,"3,359","16,590",,0,
786b53d0-95d4-4128-8c5c-6b8acef212ce,MP9 9x19 30-round magazine (MP9),Magazines,,2,"2,296","26,131",,0,
9fa0201b-ddc1-40c1-b0bd-78d85a008f7b,HK MP7 4.6x30 30-round magazine (MP7),Magazines,,2,"3,361","54,992",,0,
8fb5551f-bdc7-4b99-9b57-3803b3be84b4,Glock 9x19 17-round magazine (Glock 9x19),Magazines,Med cap magazine,1,827,"5,084",0,0,
5b7b92bf-4a9f-4a59-aea4-b86b1a7b3965,5.56x45 Magpul PMAG 20 GEN M3 STANAG 20-round magazine (GEN M3),Magazines,,1,"1,683","11,509",,0,
e84be766-e50d-4233-9485-8eb581b28f7e,Remington M700 7.62x51 AICS 5-round magazine (AICS),Magazines,Low cap magazine,1,"1,176","16,790",0,0,
bc4548f4-8f76-448b-8177-bc1f2bd5ccaa,Remington M700 7.62x51 Magpul PMAG AC 5-round magazine (PMAG AC),Magazines,,1,"1,568","15,724",,0,
dfb073ba-cf33-4fb3-8dc5-fa9c577fd726,MPX 9x19 20-round magazine (MPX),Magazines,,1,812,"7,259",,0,
2e910d08-485b-4202-b543-709cb93706ae,SKS 7.62x39 ProMag SKS-A5 20-round magazine (SKS-A5),Magazines,,2,"3,190","16,386",,0,
35a70cb1-dc1b-47a1-88b3-2e53e7c310a7,Remington M700 7.62x51 Wyatt's Outdoor 5-round magazine (Wyatt),Magazines,,1,"1,036","9,600",,0,
e0343737-13db-41dc-936a-b90ad574dea7,"MPX 9x19 TTI ""Base Pad +11"" 41-round magazine (MPX TTI)",Magazines,,2,"2,953","19,776",,0,
9c7b0cbb-28ab-446e-baf3-485c0b679285,Remington M700 7.62x51 Magpul PMAG AC 10-round magazine (PMAG AC),Magazines,,2,"2,800","21,626",,0,
95b50399-4b29-45a0-bc35-1dc827645786,Remington M700 7.62x51 AICS 10-round magazine (AICS),Magazines,Med cap magazine,2,"2,184","20,042",0,0,
16e3c7e3-c0a6-43be-a5af-3072298cf8d0,SA-58/FAL 7.62x51 30-round magazine (SA58/FAL),Magazines,,2,"2,501","18,157",,0,
de3e8a1e-21e0-4eb3-adbd-d95b3b03f19e,5.56x45 TROY BattleMag STANAG 30-round magazine (BattleMag),Magazines,,2,"2,621","15,154",,0,
84870780-cd99-4b58-8672-f1028f171589,MP-153 12ga 8-shell magazine (MP153x8),Magazines,Low cap magazine,3,"1,188","60,177",,0,
018b7413-13b2-4006-9232-f9cb21d2392c,SA-58/FAL 7.62x51 SLR 30-round magazine (SLR 7.62),Magazines,,2,"2,581","27,587",,0,
a3f295bf-f33f-4ae5-8b74-2c527b64d6e4,P226 9x19 15-round magazine (P226),Magazines,Med cap magazine,1,"1,174","12,686",0,0,
7dc2ba8e-64fe-40e8-8a55-7fed17101c86,VSS 9x39 6L24 10-round magazine (6L24),Magazines,Med cap magazine,1,"2,597","5,882",0,0,
98bba82d-c573-44d1-923b-82470f2a8f4c,ORSIS T-5000M 7.62x51 5-round magazine (T-5000M),Magazines,Low cap magazine,1,"1,092","21,489",0,0,
f497eb4a-f26b-4dda-b717-4f555c210792,5.56x45 Magpul PMAG 30 GEN M3 STANAG 30-round magazine (GEN M3),Magazines,,2,"1,743","12,005",,0,
2a5137ab-f172-45c4-9da2-f713cc465984,HK MP5 9x19 30-round magazine (MP5),Magazines,,2,"2,246","14,795",,0,
3fdcfed2-1108-490f-af47-5ff3d7872acf,Glock 9x19 Magpul PMAG GL9 21-round magazine (GL9),Magazines,Med cap magazine,1,969,"23,169",0,0,
6c19e134-9db3-482c-9158-206002398390,MP9 9x19 25-round magazine (MP9),Magazines,,2,"1,428","25,809",,0,
78fdcc64-2410-4763-a1af-150b42859c2a,M9A3 9x19 17-round magazine (M9A3),Magazines,,1,"1,008","7,335",,0,
04647d5e-6ca9-4305-8c05-a01bf5bb05ed,"PP-19-01 ""Vityaz"" 9x19 PUFGUN SG-919 30 30-round magazine (SG-919)",Magazines,High cap magazine,2,"1,876","16,441",0,0,
f03058d4-9e3d-41d8-88c4-7742349895e7,KAC 7.62x51 20-round steel magazine (KAC 7.62),Magazines,Med cap magazine,2,"1,372","19,153",0,0,
2801e877-d60a-48b2-9925-05a27dfd7212,Mosin Rifle 7.62x54R 5-round magazine (Mosin),Magazines,Low cap magazine,1,"1,103","6,258",0,0,
285adda3-ec4c-4378-aff2-460eb19df610,"AK 7.62x39 US Palm ""AK30"" 30-round magazine (Black) (AK30)",Magazines,High cap magazine,2,"2,457","21,267",0,0,
4cfe92df-913f-41a0-a48a-5607a67adf2f,"Glock 9x19 ""Big Stick"" 33-round magazine (Big Stick)",Magazines,High cap magazine,2,"1,655","9,533",0,0,
a5fe603b-6086-4899-812c-f02a2df95cc4,5.56x45 Magpul PMAG 40 GEN M3 STANAG 40-round magazine (GEN M3),Magazines,,3,"3,459","6,177",,0,
290ef63c-3118-45aa-928e-618d4e061bed,5.56x45 HK Steel Maritime STANAG 30-round magazine (HK Steel),Magazines,High cap magazine,2,"2,027","14,780",0,0,
7a8772d6-4778-4c64-9d2a-d3fff9ca3c1d,AK 7.62x39 30-round magazine (issued '55 or later) (AK55),Magazines,Med cap magazine,2,987,"8,626",0,0,
3a3fc62c-a3d0-4584-ba76-8a903eefefed,5.56x45 Magpul PMAG 30 GEN M3 W STANAG 30-round magazine (GEN M3),Magazines,,2,"2,126","13,998",,0,
0a61bf45-2aff-4f16-b568-52fed2492581,"PP-91 ""Kedr"" 9x18PM 30-round magazine (PP91)",Magazines,Med cap magazine,2,"1,611","9,154",0,0,
35f42669-9c5d-4f5a-9e33-8f57b667dea0,SKS 7.62x39 10-round internal box magazine (SKS int.),Magazines,,1,896,"3,672",,0,
a450ee85-8e31-4b8c-bdc8-0b96d8efaaad,Remington M700 7.62x51 Wyatt's Outdoor 10-round magazine (Wyatt),Magazines,,2,"1,960","24,157",,0,
877fe46a-cd0f-4f8b-8027-0718f0b2d3f9,5.56x45 Magpul PMAG 10 GEN M3 STANAG 10-round magazine (GEN M3),Magazines,Med cap magazine,1,"1,121","4,120",0,0,
7210a6be-3983-482a-ac29-575a45a6bf9c,AK 7.62x39 Magpul PMAG 30 GEN M3 30-round magazine (GEN M3),Magazines,High cap magazine,2,"1,782","12,273",0,0,
298be3db-3890-4fad-a0c5-0b987f5e4944,M1A 7.62x51 20-round magazine (M1A),Magazines,,2,"1,382","16,456",,0,
84191bc9-cccb-4837-ae97-dbc7f464df5e,SA-58/FAL 7.62x51 MMW polymer 20-round magazine (SA58 MMW),Magazines,,2,"1,684","16,849",,0,
198bd39c-2464-42e2-b9f8-9c6829e16943,"MP-443 ""Grach"" 9x19 18-round magazine (MP-443)",Magazines,Med cap magazine,1,860,"4,217",0,0,
85c8616a-cb85-49ab-97d8-37269ba5db9f,5.56x45 HK PM Gen.2 STANAG 30-round magazine (PM Gen.2),Magazines,,2,"1,918","15,844",,0,
3d91868a-79e9-459e-9441-c97962da7c19,SR-1MP 9x21 18-round magazine (SR-1MP),Magazines,Med cap magazine,1,843,"9,890",3,0,
3b2e999c-f293-41b7-806f-96355e62a414,TOZ-106 20ga MTs 20-01 Sb.3 5-shot magazine (Sb.3x5),Magazines,,1,790,"10,930",,0,
74b7cec5-360f-4757-b9fd-df4a0152f94b,"VPO-101 ""Vepr-Hunter"" 7.62x51 5-round magazine (VPO101)",Magazines,,1,616,"3,734",,0,
f3a0fd8e-7ebc-48d3-999f-6f51a2834487,SA-58/FAL 7.62x51 10-round magazine (SA58/FAL),Magazines,,1,"1,009","7,338",,0,
7d9cae95-6c5a-4b74-a881-0bdfb65480c0,"Pmag 30 AK74 GEN M3 5.45x39 magazine for AK and compatibles, 30-round capacity (GEN M3)",Magazines,,2,"1,488","12,334",,0,
0a9e45bb-0c25-4c52-b9c1-94122c007b24,AK-12 5.45x39 30-round magazine (AK-12),Magazines,Med cap magazine,2,"1,540","14,387",0,0,
e2e31617-c87c-4f1d-afe6-789d2a977323,MPX 9x19 30-round magazine (MPX),Magazines,High cap magazine,2,"1,161","8,814",0,0,
c4568328-24a8-48b2-abc5-b940e08e17ec,"PP-19-01 ""Vityaz"" 9x19 30-round magazine (PP-19-01)",Magazines,,2,"1,356","15,000",,0,
ff5873e7-878b-4df4-8af0-f64e401caf74,M870 12ga 7-shell magazine (M870x7),Magazines,Low cap magazine,2,940,"37,602",,0,
b524871f-2740-400a-893f-09602a1cb745,AK-74 5.45x39 6L26 45-round magazine (6L26),Magazines,,3,"2,108","13,505",,0,
a5d9459a-ad56-496a-b365-7031a650f636,SOK-12 12/76 SAI-02 10-round magazine (SAI-02),Magazines,Med cap magazine,3,"2,072","15,285",0,0,
561b4e83-30f0-4773-9028-5b22d6617236,AK 7.62x39 bakelite 40-round magazine (6P2 bak.),Magazines,,3,"2,008","14,247",,0,
6fa4dba9-7ea9-4f2f-8829-41242b27801d,"PP-91 ""Kedr"" 9x18PM 20-round magazine (PP91)",Magazines,Med cap magazine,1,841,"2,260",0,0,
5eb7c0a4-b6fa-4bd1-b0ce-ae698df5dea4,AK-103 7.62x39 30-round magazine (AK-103),Magazines,,2,"1,084","11,628",,0,
08d085a9-78f4-46a5-ae39-842b0043edc4,TOZ-106 20ga MTs 20-01 Sb.3 4-shot magazine (Sb.3x4),Magazines,,1,602,"2,398",,0,
18e0a6d1-cdbb-4c27-a916-48928d030714,AK-74 5.45x39 6L18 45-round magazine (6L18),Magazines,,3,"1,977","11,950",,0,
a7a01f42-6c5a-4bcb-8560-87cbf20cff3e,M870 12ga 10-shell magazine (M870x10),Magazines,Med cap magazine,3,"1,369","26,172",,0,
7a122b81-91a9-45ed-8080-418042275107,AK 7.62x39 6L10 30-round magazine (6L10),Magazines,Med cap magazine,2,"1,105","8,266",0,0,
2016aa4f-7659-44cd-91c9-38eb37fd0ef9,TT 7.62x25 tt-105 8-round magazine (tt-105),Magazines,Low cap magazine,1,648,"9,063",0,0,
bec0b96e-3ee9-4f2d-8e09-d97146d99190,AK-101 5.56x45 6L29 30-round magazine (6L29),Magazines,,2,"1,012","14,655",,0,
c2f33547-d7fc-41c5-863b-bae164d39337,PM 9x18PM 90-93 8-round magazine (PM),Magazines,Low cap magazine,1,526,"3,000",5,0,
55e9d97e-53e2-4972-95b8-a78f35815968,"PP-19-01 ""Vityaz"" 9x19 PUFGUN SG-919 20 20-round magazine (SG-919)",Magazines,Med cap magazine,2,"1,036","3,789",0,0,
86b26746-d427-4346-bdb0-a17560544683,APS 9x18PM 20-round magazine (APS),Magazines,,1,475,"6,226",,0,
54667b6d-8c18-42f8-9e44-f29f19a113c6,SA-58/FAL 7.62x51 20-round magazine (SA58/FAL),Magazines,,2,"1,557","13,180",,0,
c07b4402-f6c2-48d1-a803-52532d963cbe,AK-74 5.45x39 6L20 30-round magazine (6L20),Magazines,,2,"1,137","4,821",,0,
dc0df935-6c60-44ff-b135-cf3de62ed679,MP-153 12ga 5-shell magazine (MP153x5),Magazines,Low cap magazine,1,505,902,,0,
9c67e1c7-49ef-4ba0-9064-e1d80af0c3ae,"AK-74 ""Saiga 545"" 5.45x39 10-round magazine (Saiga 545)",Magazines,Med cap magazine,1,902,"5,024",0,0,
a9dbe5f5-d999-4281-abde-245e7232131b,AK 7.62x39 Molot 40-round magazine (6P2.Sb-11) (6P2 Sb-11),Magazines,High cap magazine,3,"1,393","16,571",0,0,
da4558a1-1012-4a69-b80c-769a02c36640,SOK-12 12/76 sb.5 5-round magazine (Sb.5),Magazines,Low cap magazine,2,949,"4,455",0,0,
a7f76495-aa55-47f7-8325-5439b38d950d,MP-133 12ga 8-shell magazine (MP-133x8),Magazines,,3,"1,285","33,711",,0,
8a64e06c-fe8b-49f3-85e6-34f9d7135fbf,MP-133 12ga 6-shell magazine (MP-133x6),Magazines,,2,703,"14,171",,0,
b8b93107-d4de-4dd2-aefd-7197007e29b9,5.56x45 Colt AR-15 STANAG 30-round magazine (STANAG),Magazines,High cap magazine,2,"1,127","9,468",0,0,
f8a7a864-bb61-44eb-a7a0-074a8dbfa03f,AK-74 5.45x39 6L23 30-round magazine (6L23),Magazines,Med cap magazine,2,"1,119","4,738",0,0,
f2ce5cab-949e-4634-a582-84086b4b0f1f,AK 7.62x39 ribbed metal 10-round magazine (AK ribbed),Magazines,Med cap magazine,1,559,"1,260",0,0,
88b49a82-f3b0-443a-b9b8-5fac4780d0be,MP-153 12ga 6-shell magazine (MP153x6),Magazines,Low cap magazine,2,684,"1,221",,0,
